config_name,train_seed,group,checkpoint_step,mean_success_rate,mean_avg_return,mean_first_success_step,n_runs,mean_success_rate_smooth,mean_avg_return_smooth,mean_first_success_step_smooth
config_C,11,train,1700000,0.00888888888888888,379.3150542240241,86.0,5,0.00888888888888888,379.3150542240241,86.0
config_C,11,train,1750000,0.03999999999999998,503.55625576835257,96.1875,5,0.03999999999999998,503.55625576835257,96.1875
config_C,11,train,1800000,0.0711111111111111,333.6562851439859,95.3125,5,0.0711111111111111,333.6562851439859,95.3125
config_C,11,train,1850000,0.09333333333333334,300.1011697255143,94.95238095238096,5,0.09333333333333334,300.1011697255143,94.95238095238096
config_C,11,train,1900000,0.10666666666666666,357.08970031260986,100.29166666666669,5,0.10666666666666666,357.08970031260986,100.29166666666669
config_C,11,train,1950000,0.07555555555555554,380.1205876807313,92.65625,5,0.07555555555555554,380.1205876807313,92.65625
config_C,11,train,2000000,0.08888888888888888,397.6373077943043,86.65,5,0.08888888888888888,397.6373077943043,86.65
config_C,11,train,2050000,0.09333333333333334,371.1184174196593,82.47619047619048,5,0.09333333333333334,371.1184174196593,82.47619047619048
config_C,11,train,2100000,0.0711111111111111,527.136904657333,89.625,5,0.0711111111111111,527.136904657333,89.625
config_C,11,train,2150000,0.08444444444444445,418.2220403955358,83.19444444444444,5,0.08444444444444445,418.2220403955358,83.19444444444444
config_C,11,train,2200000,0.09333333333333332,338.6386602213394,109.26315789473684,5,0.09333333333333332,338.6386602213394,109.26315789473684
config_C,11,train,2250000,0.0311111111111111,248.8309615729867,90.45,5,0.0311111111111111,248.8309615729867,90.45
config_C,11,train,2300000,0.05777777777777776,297.68945710597535,133.70454545454544,5,0.05777777777777776,297.68945710597535,133.70454545454544
config_C,11,train,2350000,0.02666666666666666,289.7636992796749,127.1,5,0.02666666666666666,289.7636992796749,127.1
config_C,11,train,2400000,0.03555555555555554,275.1711042163009,109.5,5,0.03555555555555554,275.1711042163009,109.5
config_C,11,train,2450000,0.08888888888888888,189.61077788808777,105.15,5,0.08888888888888888,189.61077788808777,105.15
config_C,11,train,2500000,0.0711111111111111,202.81629143673175,110.3125,5,0.0711111111111111,202.81629143673175,110.3125
config_D,11,test,50000,0.0,19.318997487744078,,5,0.0,19.318997487744078,
config_D,11,test,100000,0.0,43.124027861069564,,5,0.0,43.124027861069564,
config_D,11,test,150000,0.0,18.50849628499569,,5,0.0,18.50849628499569,
config_D,11,test,200000,0.0,19.40752475657011,,5,0.0,19.40752475657011,
config_D,11,test,250000,0.0,22.7639198774392,,5,0.0,22.7639198774392,
config_D,11,test,300000,0.0,22.59231516571961,,5,0.0,22.59231516571961,
config_D,11,test,350000,0.0,26.802030763043227,,5,0.0,26.802030763043227,
config_D,11,test,400000,0.0,54.00970157013387,,5,0.0,54.00970157013387,
config_D,11,test,450000,0.0,43.51819841195224,,5,0.0,43.51819841195224,
config_D,11,test,500000,0.0,41.15870182955224,,5,0.0,41.15870182955224,
config_D,11,test,550000,0.0,117.2784983314903,,5,0.0,117.2784983314903,
config_D,11,test,600000,0.0,155.33106492050524,,5,0.0,155.33106492050524,
config_D,11,test,650000,0.0,203.02543963894018,,5,0.0,203.02543963894018,
config_D,11,test,700000,0.0,226.59218370520165,,5,0.0,226.59218370520165,
config_D,11,test,750000,0.0,274.662079475477,,5,0.0,274.662079475477,
config_D,11,test,800000,0.0,53.32829646211987,,5,0.0,53.32829646211987,
config_D,11,test,850000,0.0,91.4338412819061,,5,0.0,91.4338412819061,
config_D,11,test,900000,0.0,196.97487838514527,,5,0.0,196.97487838514527,
config_D,11,test,950000,0.04,100.6997711795083,107.0,5,0.04,100.6997711795083,107.0
config_D,11,test,1000000,0.16,1017.9538340992407,86.5,5,0.16,1017.9538340992407,86.5
config_D,11,test,1050000,0.16,1150.8086695582422,170.0,5,0.16,1150.8086695582422,170.0
config_D,11,test,1100000,0.32,931.4116372310607,123.0,5,0.32,931.4116372310607,123.0
config_D,11,test,1150000,0.32,663.6473704396918,103.75,5,0.32,663.6473704396918,103.75
config_D,11,test,1200000,0.28,1008.3474567618621,69.83333333333333,5,0.28,1008.3474567618621,69.83333333333333
config_D,11,test,1250000,0.4,1010.6621593794622,87.13333333333333,5,0.4,1010.6621593794622,87.13333333333333
config_D,11,test,1300000,0.4,751.0949219098421,114.95833333333333,5,0.4,751.0949219098421,114.95833333333333
config_D,11,test,1350000,0.4,713.8890663601371,88.33333333333333,5,0.4,713.8890663601371,88.33333333333333
config_D,11,test,1400000,0.64,404.21827188018824,73.5125,5,0.64,404.21827188018824,73.5125
config_D,11,test,1450000,0.5599999999999999,394.635559778544,107.85,5,0.5599999999999999,394.635559778544,107.85
config_D,11,test,1500000,0.56,452.25224421117434,69.9375,5,0.56,452.25224421117434,69.9375
config_D,11,test,1550000,0.48,120.31461073585805,66.97999999999999,5,0.48,120.31461073585805,66.97999999999999
config_D,11,test,1600000,0.44000000000000006,287.6656372175988,62.29166666666667,5,0.44000000000000006,287.6656372175988,62.29166666666667
config_D,11,test,1650000,0.64,249.74781332546416,77.6,5,0.64,249.74781332546416,77.6
config_D,11,test,1700000,0.5599999999999999,424.796825805159,74.77083333333333,5,0.5599999999999999,424.796825805159,74.77083333333333
config_D,11,test,1750000,0.68,218.74072021523594,71.175,5,0.68,218.74072021523594,71.175
config_D,11,test,1800000,0.72,423.81435880580455,84.64,5,0.72,423.81435880580455,84.64
config_D,11,test,1850000,0.6,282.2293192191139,79.92333333333333,5,0.6,282.2293192191139,79.92333333333333
config_D,11,test,1900000,0.68,347.55435519227876,80.55666666666666,5,0.68,347.55435519227876,80.55666666666666
config_D,11,test,1950000,0.72,258.7287344832911,78.45,5,0.72,258.7287344832911,78.45
config_D,11,test,2000000,0.64,270.83034399591526,79.3625,5,0.64,270.83034399591526,79.3625
config_D,11,test,2050000,0.64,201.03771525051002,83.26666666666668,5,0.64,201.03771525051002,83.26666666666668
config_D,11,test,2100000,0.56,202.0952308932382,70.76,5,0.56,202.0952308932382,70.76
config_D,11,test,2150000,0.64,150.187764084199,75.8625,5,0.64,150.187764084199,75.8625
config_D,11,test,2200000,0.72,187.20451492066996,83.52000000000001,5,0.72,187.20451492066996,83.52000000000001
config_D,11,test,2250000,0.6799999999999999,167.62824286815888,63.56666666666666,5,0.6799999999999999,167.62824286815888,63.56666666666666
config_D,11,test,2300000,0.5599999999999999,257.46725419317863,76.71000000000001,5,0.5599999999999999,257.46725419317863,76.71000000000001
config_D,11,test,2350000,0.64,361.03827601746394,64.75,5,0.64,361.03827601746394,64.75
config_D,11,test,2400000,0.6799999999999999,216.9666493144896,64.08,5,0.6799999999999999,216.9666493144896,64.08
config_D,11,test,2450000,0.8,134.42744013224174,66.8,5,0.8,134.42744013224174,66.8
config_D,11,test,2500000,0.6,162.16696894463502,57.90833333333333,5,0.6,162.16696894463502,57.90833333333333
config_D,11,train,50000,0.0,21.490802456053913,,5,0.0,21.490802456053913,
config_D,11,train,100000,0.0,22.650013611539,,5,0.0,22.650013611539,
config_D,11,train,150000,0.0,18.213552281802535,,5,0.0,18.213552281802535,
config_D,11,train,200000,0.0,30.396162268877873,,5,0.0,30.396162268877873,
config_D,11,train,250000,0.0,35.24457446372766,,5,0.0,35.24457446372766,
config_D,11,train,300000,0.0,23.927848302647003,,5,0.0,23.927848302647003,
config_D,11,train,350000,0.0,49.210438097045866,,5,0.0,49.210438097045866,
config_D,11,train,400000,0.0,65.60750717900783,,5,0.0,65.60750717900783,
config_D,11,train,450000,0.0,50.37620726757393,,5,0.0,50.37620726757393,
config_D,11,train,500000,0.0,87.18763343843162,,5,0.0,87.18763343843162,
config_D,11,train,550000,0.0,68.46352659468106,,5,0.0,68.46352659468106,
config_D,11,train,600000,0.0,88.73263009136532,,5,0.0,88.73263009136532,
config_D,11,train,650000,0.00444444444444444,137.83731623391984,131.0,5,0.00444444444444444,137.83731623391984,131.0
config_D,11,train,700000,0.00444444444444444,152.56745854936648,86.0,5,0.00444444444444444,152.56745854936648,86.0
config_D,11,train,750000,0.0,115.14845478617777,,5,0.0,115.14845478617777,
config_D,11,train,800000,0.00888888888888888,174.52273529936272,84.0,5,0.00888888888888888,174.52273529936272,84.0
config_D,11,train,850000,0.0,106.70663158007258,,5,0.0,106.70663158007258,
config_D,11,train,900000,0.00888888888888888,147.37394076634797,144.5,5,0.00888888888888888,147.37394076634797,144.5
config_D,11,train,950000,0.02666666666666666,175.51289473091347,138.5,5,0.02666666666666666,175.51289473091347,138.5
config_D,11,train,1000000,0.16444444444444445,1140.539572979948,90.14444444444445,5,0.16444444444444445,1140.539572979948,90.14444444444445
config_D,11,train,1050000,0.2311111111111111,1008.0923449836498,201.83660714285713,5,0.2311111111111111,1008.0923449836498,201.83660714285713
config_D,11,train,1100000,0.3288888888888889,869.7137892601395,97.77452619843925,5,0.3288888888888889,869.7137892601395,97.77452619843925
config_D,11,train,1150000,0.3911111111111111,621.1850466697249,112.06031746031746,5,0.3911111111111111,621.1850466697249,112.06031746031746
config_D,11,train,1200000,0.4311111111111111,713.0748495760944,93.94553507424476,5,0.4311111111111111,713.0748495760944,93.94553507424476
config_D,11,train,1250000,0.4888888888888888,636.462138684273,87.24290124137323,5,0.4888888888888888,636.462138684273,87.24290124137323
config_D,11,train,1300000,0.49333333333333335,505.28787614105374,85.34758584495427,5,0.49333333333333335,505.28787614105374,85.34758584495427
config_D,11,train,1350000,0.49777777777777776,431.4417881836892,77.86804166459339,5,0.49777777777777776,431.4417881836892,77.86804166459339
config_D,11,train,1400000,0.5955555555555556,399.7690015545448,76.12628543499511,5,0.5955555555555556,399.7690015545448,76.12628543499511
config_D,11,train,1450000,0.6,359.9248128543137,77.66049586912874,5,0.6,359.9248128543137,77.66049586912874
config_D,11,train,1500000,0.6044444444444445,460.5152697444122,94.676992481203,5,0.6044444444444445,460.5152697444122,94.676992481203
config_D,11,train,1550000,0.6133333333333333,215.1643304058079,76.66171519112694,5,0.6133333333333333,215.1643304058079,76.66171519112694
config_D,11,train,1600000,0.6044444444444445,260.0580460514403,75.44597573944546,5,0.6044444444444445,260.0580460514403,75.44597573944546
config_D,11,train,1650000,0.6488888888888888,334.5497554988848,71.82064935064935,5,0.6488888888888888,334.5497554988848,71.82064935064935
config_D,11,train,1700000,0.6755555555555555,285.5206032521967,77.62384149184149,5,0.6755555555555555,285.5206032521967,77.62384149184149
config_D,11,train,1750000,0.7066666666666667,280.2916611477558,77.77539393939394,5,0.7066666666666667,280.2916611477558,77.77539393939394
config_D,11,train,1800000,0.6177777777777778,292.28373636716924,71.94443169233867,5,0.6177777777777778,292.28373636716924,71.94443169233867
config_D,11,train,1850000,0.6799999999999999,235.203159476867,68.09362603663631,5,0.6799999999999999,235.203159476867,68.09362603663631
config_D,11,train,1900000,0.7288888888888888,246.3329924897915,75.20507455507456,5,0.7288888888888888,246.3329924897915,75.20507455507456
config_D,11,train,1950000,0.72,224.24011875488003,67.93228758169934,5,0.72,224.24011875488003,67.93228758169934
config_D,11,train,2000000,0.6088888888888888,199.70910706803653,74.53594789356984,5,0.6088888888888888,199.70910706803653,74.53594789356984
config_D,11,train,2050000,0.6577777777777778,225.8005016247499,67.61680031080031,5,0.6577777777777778,225.8005016247499,67.61680031080031
config_D,11,train,2100000,0.6,201.29150077088406,74.64208654489143,5,0.6,201.29150077088406,74.64208654489143
config_D,11,train,2150000,0.6577777777777778,195.64149374015975,86.16844754161828,5,0.6577777777777778,195.64149374015975,86.16844754161828
config_D,11,train,2200000,0.72,211.3144324297094,70.2373754152824,5,0.72,211.3144324297094,70.2373754152824
config_D,11,train,2250000,0.7555555555555555,222.96349147145474,64.27309465309466,5,0.7555555555555555,222.96349147145474,64.27309465309466
config_D,11,train,2300000,0.7022222222222222,262.31413026292194,72.88199134199134,5,0.7022222222222222,262.31413026292194,72.88199134199134
config_D,11,train,2350000,0.7333333333333334,209.74275106013383,67.74258624478136,5,0.7333333333333334,209.74275106013383,67.74258624478136
config_D,11,train,2400000,0.7422222222222221,150.9878608936213,69.904221158958,5,0.7422222222222221,150.9878608936213,69.904221158958
config_D,11,train,2450000,0.7333333333333333,160.74364469406203,64.87385294631929,5,0.7333333333333333,160.74364469406203,64.87385294631929
config_D,11,train,2500000,0.7066666666666667,180.23174187101577,65.54961498769549,5,0.7066666666666667,180.23174187101577,65.54961498769549
config_E,11,test,50000,0.0,20.316615655876554,,5,0.0,20.316615655876554,
config_E,11,test,100000,0.0,20.64793271879189,,5,0.0,20.64793271879189,
config_E,11,test,150000,0.0,36.11297478829332,,5,0.0,36.11297478829332,
config_E,11,test,200000,0.0,21.649265782884015,,5,0.0,21.649265782884015,
config_E,11,test,250000,0.0,23.398204972434797,,5,0.0,23.398204972434797,
config_E,11,test,300000,0.0,33.46953353706667,,5,0.0,33.46953353706667,
config_E,11,test,350000,0.0,23.60992280586317,,5,0.0,23.60992280586317,
config_E,11,test,400000,0.0,69.89333536280976,,5,0.0,69.89333536280976,
config_E,11,test,450000,0.0,24.254689575829325,,5,0.0,24.254689575829325,
config_E,11,test,500000,0.0,48.13644884620844,,5,0.0,48.13644884620844,
config_E,11,test,550000,0.0,29.880553770310023,,5,0.0,29.880553770310023,
config_E,11,test,600000,0.0,100.65917377609911,,5,0.0,100.65917377609911,
config_E,11,test,650000,0.0,94.50158294729123,,5,0.0,94.50158294729123,
config_E,11,test,700000,0.0,173.3248473777491,,5,0.0,173.3248473777491,
config_E,11,test,750000,0.0,91.18023375964711,,5,0.0,91.18023375964711,
config_E,11,test,800000,0.0,98.93792413440534,,5,0.0,98.93792413440534,
config_E,11,test,850000,0.0,63.68272940101083,,5,0.0,63.68272940101083,
config_E,11,test,900000,0.0,98.34900549946184,,5,0.0,98.34900549946184,
config_E,11,test,950000,0.0,76.11852602880815,,5,0.0,76.11852602880815,
config_E,11,test,1000000,0.08,291.2132663523559,119.5,5,0.08,291.2132663523559,119.5
config_E,11,test,1050000,0.16,316.39396365435334,117.75,5,0.16,316.39396365435334,117.75
config_E,11,test,1100000,0.2,264.9148569209026,113.4,5,0.2,264.9148569209026,113.4
config_E,11,test,1150000,0.12,351.1863218305677,171.0,5,0.12,351.1863218305677,171.0
config_E,11,test,1200000,0.16,522.7016490010564,115.75,5,0.16,522.7016490010564,115.75
config_E,11,test,1250000,0.16,272.8495231227058,131.5,5,0.16,272.8495231227058,131.5
config_E,11,test,1300000,0.12,511.05341345005473,197.0,5,0.12,511.05341345005473,197.0
config_E,11,test,1350000,0.12,399.98244978914676,99.33333333333331,5,0.12,399.98244978914676,99.33333333333331
config_E,11,test,1400000,0.04,487.2934447059124,118.0,5,0.04,487.2934447059124,118.0
config_E,11,test,1450000,0.04,201.7243741583036,84.0,5,0.04,201.7243741583036,84.0
config_E,11,test,1500000,0.04,289.72885734098577,86.0,5,0.04,289.72885734098577,86.0
config_E,11,test,1550000,0.16,409.27969094063764,113.25,5,0.16,409.27969094063764,113.25
config_E,11,test,1600000,0.04,503.6867464783908,154.0,5,0.04,503.6867464783908,154.0
config_E,11,test,1650000,0.04,565.1772811992578,79.0,5,0.04,565.1772811992578,79.0
config_E,11,test,1700000,0.16,307.41839006418627,92.75,5,0.16,307.41839006418627,92.75
config_E,11,test,1750000,0.12,570.0991680428094,103.0,5,0.12,570.0991680428094,103.0
config_E,11,test,1800000,0.16,449.87989563853273,87.75,5,0.16,449.87989563853273,87.75
config_E,11,test,1850000,0.08,284.91801171647637,91.5,5,0.08,284.91801171647637,91.5
config_E,11,test,1900000,0.12,282.28055496692565,78.0,5,0.12,282.28055496692565,78.0
config_E,11,test,1950000,0.12,295.92126753314074,86.66666666666667,5,0.12,295.92126753314074,86.66666666666667
config_E,11,test,2000000,0.04,276.1268717941925,66.0,5,0.04,276.1268717941925,66.0
config_E,11,test,2050000,0.08,438.53911416636464,124.0,5,0.08,438.53911416636464,124.0
config_E,11,test,2100000,0.16,329.25050626124505,104.25,5,0.16,329.25050626124505,104.25
config_E,11,test,2150000,0.08,350.48686789727697,70.5,5,0.08,350.48686789727697,70.5
config_E,11,test,2200000,0.08,330.1353748505309,64.0,5,0.08,330.1353748505309,64.0
config_E,11,test,2250000,0.08,265.3540371882692,60.0,5,0.08,265.3540371882692,60.0
config_E,11,test,2300000,0.08,315.4053840461157,56.0,5,0.08,315.4053840461157,56.0
config_E,11,test,2350000,0.12,419.35497850797594,75.0,5,0.12,419.35497850797594,75.0
config_E,11,test,2400000,0.12,432.5619286931901,71.33333333333333,5,0.12,432.5619286931901,71.33333333333333
config_E,11,test,2450000,0.12,555.3598183025483,76.66666666666667,5,0.12,555.3598183025483,76.66666666666667
config_E,11,test,2500000,0.04,342.3030622763923,63.0,5,0.04,342.3030622763923,63.0
config_E,11,train,50000,0.0,20.986952725937602,,5,0.0,20.986952725937602,
config_E,11,train,100000,0.0,22.29964754307483,,5,0.0,22.29964754307483,
config_E,11,train,150000,0.0,19.12453137857701,,5,0.0,19.12453137857701,
config_E,11,train,200000,0.0,25.934324784483977,,5,0.0,25.934324784483977,
config_E,11,train,250000,0.0,26.684470477525203,,5,0.0,26.684470477525203,
config_E,11,train,300000,0.0,54.912513746315526,,5,0.0,54.912513746315526,
config_E,11,train,350000,0.0,51.08389547312156,,5,0.0,51.08389547312156,
config_E,11,train,400000,0.0,60.62222498088706,,5,0.0,60.62222498088706,
config_E,11,train,450000,0.0,39.5352166882666,,5,0.0,39.5352166882666,
config_E,11,train,500000,0.0,75.86487871935641,,5,0.0,75.86487871935641,
config_E,11,train,550000,0.0,62.089118111704934,,5,0.0,62.089118111704934,
config_E,11,train,600000,0.0,83.23380054225375,,5,0.0,83.23380054225375,
config_E,11,train,650000,0.0,93.46863886322724,,5,0.0,93.46863886322724,
config_E,11,train,700000,0.0,107.46102898788426,,5,0.0,107.46102898788426,
config_E,11,train,750000,0.0,78.77521467210978,,5,0.0,78.77521467210978,
config_E,11,train,800000,0.0,108.36808895365058,,5,0.0,108.36808895365058,
config_E,11,train,850000,0.0,87.83407757847003,,5,0.0,87.83407757847003,
config_E,11,train,900000,0.00888888888888888,234.1350622961079,298.0,5,0.00888888888888888,234.1350622961079,298.0
config_E,11,train,950000,0.013333333333333319,169.64624867575588,175.33333333333334,5,0.013333333333333319,169.64624867575588,175.33333333333334
config_E,11,train,1000000,0.17333333333333334,340.6349686106826,141.3846153846154,5,0.17333333333333334,340.6349686106826,141.3846153846154
config_E,11,train,1050000,0.13777777777777778,356.8215461849951,139.70967741935485,5,0.13777777777777778,356.8215461849951,139.70967741935485
config_E,11,train,1100000,0.13777777777777778,275.0078295954776,116.25806451612904,5,0.13777777777777778,275.0078295954776,116.25806451612904
config_E,11,train,1150000,0.11111111111111112,375.53548787568445,141.16,5,0.11111111111111112,375.53548787568445,141.16
config_E,11,train,1200000,0.10666666666666666,436.5593169659008,128.66666666666666,5,0.10666666666666666,436.5593169659008,128.66666666666666
config_E,11,train,1250000,0.1288888888888889,347.3939553285362,104.6206896551724,5,0.1288888888888889,347.3939553285362,104.6206896551724
config_E,11,train,1300000,0.12,376.914713684084,121.33333333333331,5,0.12,376.914713684084,121.33333333333331
config_E,11,train,1350000,0.10666666666666666,489.52027673358754,113.54166666666669,5,0.10666666666666666,489.52027673358754,113.54166666666669
config_E,11,train,1400000,0.11111111111111112,369.450840550696,110.28,5,0.11111111111111112,369.450840550696,110.28
config_E,11,train,1450000,0.13333333333333333,299.9114516816413,110.36666666666666,5,0.13333333333333333,299.9114516816413,110.36666666666666
config_E,11,train,1500000,0.10666666666666666,358.4999162285611,117.83333333333331,5,0.10666666666666666,358.4999162285611,117.83333333333331
config_E,11,train,1550000,0.11111111111111112,424.76090780701463,96.12,5,0.11111111111111112,424.76090780701463,96.12
config_E,11,train,1600000,0.10222222222222221,531.1049891138891,116.1304347826087,5,0.10222222222222221,531.1049891138891,116.1304347826087
config_E,11,train,1650000,0.12,422.1574830529518,112.07407407407408,5,0.12,422.1574830529518,112.07407407407408
config_E,11,train,1700000,0.08888888888888888,452.40103702826747,111.85,5,0.08888888888888888,452.40103702826747,111.85
config_E,11,train,1750000,0.12,534.6272756703045,95.25925925925924,5,0.12,534.6272756703045,95.25925925925924
config_E,11,train,1800000,0.0711111111111111,464.99938573505904,121.3125,5,0.0711111111111111,464.99938573505904,121.3125
config_E,11,train,1850000,0.0311111111111111,351.92041045190723,110.57142857142856,5,0.0311111111111111,351.92041045190723,110.57142857142856
config_E,11,train,1900000,0.07555555555555554,403.8682794103547,97.0,5,0.07555555555555554,403.8682794103547,97.0
config_E,11,train,1950000,0.13777777777777778,389.94322779114566,113.6551724137931,5,0.13777777777777778,389.94322779114566,113.6551724137931
config_E,11,train,2000000,0.10666666666666665,314.3898981507766,226.32608695652175,5,0.10666666666666665,314.3898981507766,226.32608695652175
config_E,11,train,2050000,0.0311111111111111,394.37615027614004,108.85714285714286,5,0.0311111111111111,394.37615027614004,108.85714285714286
config_E,11,train,2100000,0.1511111111111111,450.008902022489,91.88235294117646,5,0.1511111111111111,450.008902022489,91.88235294117646
config_E,11,train,2150000,0.12,444.0123107237695,176.89333333333335,5,0.12,444.0123107237695,176.89333333333335
config_E,11,train,2200000,0.07555555555555554,523.3428603436803,167.08888888888887,5,0.07555555555555554,523.3428603436803,167.08888888888887
config_E,11,train,2250000,0.13333333333333333,427.82040862942847,127.0,5,0.13333333333333333,427.82040862942847,127.0
config_E,11,train,2300000,0.09333333333333334,495.35392629273736,99.57142857142856,5,0.09333333333333334,495.35392629273736,99.57142857142856
config_E,11,train,2350000,0.1333333333333333,512.2070189938679,234.95299145299145,5,0.1333333333333333,512.2070189938679,234.95299145299145
config_E,11,train,2400000,0.11111111111111112,483.6503622036257,96.8,5,0.11111111111111112,483.6503622036257,96.8
config_E,11,train,2450000,0.14666666666666664,578.3390926218592,152.64285714285714,5,0.14666666666666664,578.3390926218592,152.64285714285714
config_E,11,train,2500000,0.13777777777777775,524.7328008825509,144.63888888888889,5,0.13777777777777775,524.7328008825509,144.63888888888889
