config_name,checkpoint_step,mean_test_success_rate,mean_test_avg_return,mean_first_success_step,n
config_D,190000,0.0,36.64625685694183,,5
config_A,190000,0.0,36.47767517710836,,5
config_E,200000,0.0,36.259357285390074,,5
config_D,160000,0.0,36.201553390564946,,5
config_B,130000,0.0,36.14784595102871,,5
config_D,200000,0.0,36.042340419250586,,5
config_D,210000,0.0,36.02396356502062,,5
config_A,330000,0.0,35.92313830935812,,5
config_C,460000,0.0,35.90956979790674,,5
config_C,150000,0.0,35.827573799094075,,5
config_D,150000,0.0,35.68306953942239,,5
config_B,180000,0.0,35.58038597733319,,5
config_B,120000,0.0,35.57048942303394,,5
config_E,100000,0.0,35.19117305729519,,5
config_B,300000,0.0,35.0666308139808,,5
config_B,110000,0.0,35.017067848548464,,5
config_B,270000,0.0,34.935984039865644,,5
config_C,130000,0.0,34.74229797266316,,5
config_D,290000,0.0,34.61715369773564,,5
config_B,170000,0.0,34.53893545981345,,5
config_C,80000,0.0,34.44172035616392,,5
config_B,400000,0.0,34.38310199983444,,5
config_C,110000,0.0,34.36443821225765,,5
config_A,230000,0.0,34.17346023993222,,5
config_C,120000,0.0,34.141360641819155,,5
config_C,140000,0.0,33.974113444370644,,5
config_B,340000,0.0,33.78714321649081,,5
config_D,140000,0.0,33.772415251574344,,5
config_B,360000,0.0,33.686780684665905,,5
config_D,120000,0.0,33.525414069950884,,5
config_C,780000,0.0,33.12852401621055,,5
config_A,60000,0.0,32.823490999246566,,5
config_D,90000,0.0,32.79588735225177,,5
config_C,100000,0.0,32.73600003861392,,5
config_B,410000,0.0,32.71574759866179,,5
config_B,240000,0.0,32.60695518758713,,5
config_B,380000,0.0,32.48443293062474,,5
config_D,80000,0.0,32.35730390698904,,5
config_D,100000,0.0,31.667132473549408,,5
config_B,350000,0.0,31.6167354661305,,5
config_B,230000,0.0,31.5951974195877,,5
config_B,370000,0.0,31.3801871782235,,5
config_B,310000,0.0,30.89835215380102,,5
config_B,390000,0.0,30.70336740395414,,5
config_D,70000,0.0,30.223246062033375,,5
config_E,50000,0.0,29.68438901877139,,5
config_B,320000,0.0,29.602492654822434,,5
config_C,60000,0.0,29.295465332190382,,5
config_C,40000,0.0,29.237288179230767,,5
config_C,90000,0.0,28.638732030823974,,5
config_B,80000,0.0,27.967313538619845,,5
config_C,50000,0.0,27.554864648443004,,5
config_B,90000,0.0,27.14191511865792,,5
config_C,70000,0.0,27.13418468184443,,5
config_D,60000,0.0,26.958797723233364,,5
config_D,50000,0.0,26.891876576927842,,5
config_A,50000,0.0,26.53680390792428,,5
config_B,50000,0.0,26.268440718724527,,5
config_D,30000,0.0,25.19671925879538,,5
config_B,60000,0.0,24.888855456346754,,5
config_B,70000,0.0,24.060330930928234,,5
config_D,40000,0.0,23.46872337514592,,5
config_B,30000,0.0,20.709589091111354,,5
config_C,30000,0.0,18.28398432246538,,5
config_A,30000,0.0,16.836602883541374,,5
config_B,10000,0.0,13.355894258431423,,5
config_B,40000,0.0,13.167476807287168,,5
config_C,10000,0.0,12.560443905337534,,5
config_C,20000,0.0,10.835106553729265,,5
config_B,20000,0.0,9.789353133437402,,5
config_A,20000,0.0,9.698350066888436,,5
config_A,10000,0.0,9.242849655520223,,5
config_D,10000,0.0,7.081500621410973,,5
config_D,20000,0.0,7.003049205454926,,5
