run_name,config_name,split_id,split_seed,train_seed,checkpoint_step,total_timesteps,group,success_rate,avg_return,std_return,avg_steps,std_steps,avg_first_success_step,episodes,model_path,vecnormalize_path
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,55000,500000,test,1.0,45.31772525123215,2.627278854022336,37.8,1.3266499161421599,37.8,5,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_55000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_155000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,55000,500000,train,0.9555555555555556,86.98877869399331,186.1016540940158,59.37777777777778,95.03573337057988,38.883720930232556,45,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_55000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_155000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,60000,500000,test,1.0,46.50922981683222,3.397266012781303,37.6,1.3564659966250536,37.6,5,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_60000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_160000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,60000,500000,train,1.0,46.911811476993726,3.321004008673163,38.48888888888889,1.3923955731396038,38.48888888888889,45,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_60000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_160000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,65000,500000,test,1.0,49.586263681102395,5.0187258266192885,37.6,1.019803902718557,37.6,5,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_65000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_165000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,65000,500000,train,1.0,51.223106412518824,6.428846597734755,38.422222222222224,1.5418443341068138,38.422222222222224,45,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_65000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_165000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,70000,500000,test,1.0,49.960952680966415,6.792754092843561,37.2,1.16619037896906,37.2,5,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_70000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_170000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,70000,500000,train,1.0,49.684628592146794,6.544354842270018,38.31111111111111,1.5751151241483865,38.31111111111111,45,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_70000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_170000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,75000,500000,test,1.0,51.75751987267133,6.84496544874375,37.2,1.4696938456699067,37.2,5,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_75000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_175000_steps.pkl
ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000,config_A,0,67,11,75000,500000,train,1.0,50.68312684980129,6.133075572666684,38.28888888888889,1.5722909290052203,38.28888888888889,45,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_75000_steps.zip,button-press_v3_ppo_split_runs\checkpoints\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000\ppo_button-press-v3_config_A_split0_splitseed67_trainseed11_500000_vecnormalize_175000_steps.pkl
