config_name,config_A,config_A,config_B,config_B,config_C,config_C,config_D,config_D,config_E,config_E
group,test,train,test,train,test,train,test,train,test,train
checkpoint_step,,,,,,,,,,
970000,886.7670703890648,778.4308908822458,1175.5288305394392,1418.753370915921,825.2620321088137,721.459982380896,505.00566454296404,522.2642047724361,,
980000,1333.8888307832076,676.8122569648334,1768.6389082238863,1400.748585185655,536.2696704839145,523.4868980196417,680.3125829950047,458.7536266806331,,
990000,1025.348543314419,723.4585634355342,1412.6145688184106,1357.5417296187602,476.65315108952365,453.66979669512,1005.2148394762335,528.782116323937,,
1000000,771.2981049244441,425.17095356509674,1213.6718790854097,1118.2894568470872,258.53678456635174,461.13208387582836,642.880056877931,278.33451561822557,200.091981359172,339.33014265344116
1010000,767.522649886979,547.1579820227921,1121.3373767460562,980.6888299600417,266.1201569380052,415.51900779471435,369.9612622867597,316.532647041707,,
1020000,693.9664670117176,405.1997178675927,902.890434178597,925.134346238804,236.79599720213778,252.36549057805442,554.6571880219417,266.4042605942187,,
1030000,688.9899213806389,441.9750857251191,929.8253922045357,949.2512070792657,249.39278763680983,258.9488668183429,374.8585926810155,294.96587037988195,,
1040000,676.0912880340986,434.27507641126476,743.905065576962,1017.6387385652035,279.7701965848579,312.1160007750955,311.16104745406767,311.6713482161038,,
1050000,544.0188829805105,347.54547045125474,1323.263835805086,1126.3305383143102,336.418280497485,268.5895770833291,291.92372148397516,309.5500263957035,419.6969450407729,404.6168183455074
1060000,502.34905045344533,389.68522510398066,932.6971111917213,1084.0014492559712,537.1528442891487,288.4439458050507,427.26537719417604,268.56982453247326,,
1070000,227.83032984983805,334.79904603346677,1015.9933902371046,912.0695653846133,384.91127831679995,262.6937093606048,168.8829086928227,302.22330257756,,
1080000,654.231054748869,374.1679264828862,696.9755807854419,929.2799547036268,226.67796395684064,254.33810301279135,300.11351758456806,299.5270909629834,,
1090000,245.53876551735658,263.47163941152843,720.9591743153621,872.5821068158132,385.5265685933337,253.3424218300138,335.3667153158393,237.98853530198625,,
1100000,204.31607158565416,336.1106574104459,667.2148292940503,763.2815217132019,252.14237200490317,261.8048811911158,322.3122423278084,271.5966457179279,214.20517713680812,278.9086554298709
1110000,186.3001957545348,368.11634052206136,339.01232698250453,713.0589005297461,356.68200909852317,305.39333670411264,327.29176589209703,305.2555892538652,,
1120000,201.0138302526334,320.29360401597694,194.72083189691082,604.2037129733111,451.81037942295006,301.91401945950827,187.0041611959121,296.48624598295885,,
1130000,182.63341112004292,416.47059984602356,941.4635089504673,734.5254594662746,395.1191152406085,414.71331479068147,303.0088802509384,265.7853956162999,,
1140000,344.08613346791367,375.12843104959853,802.2370208953827,727.8173862987101,383.0237954868681,360.922995412987,308.6076765648979,293.9763470080232,,
1150000,178.296076301243,319.8804468360694,651.8084819515656,837.3721966890583,395.7698801953337,307.7999212556714,294.13570368728796,253.48493961273522,300.2321432191017,300.83639594644774
1160000,176.7021467425846,291.17821232352236,642.4962433164823,674.9492772469581,452.5630988575764,356.8157574523442,328.46562339902204,271.0661008755933,,
1170000,171.46602927496758,231.97877040346907,818.3656510671258,656.5026655057144,438.29956731316923,305.37949162920165,191.41979832196492,245.90490735129433,,
